feature,importance
TotalCharges_2078.95,0.0
TotalCharges_208,0.0
TotalCharges_208.25,0.0
TotalCharges_208.45,0.0
TotalCharges_208.7,0.0
TotalCharges_203.95,0.0
TotalCharges_2029.05,0.0
TotalCharges_2007.85,0.0
TotalCharges_20.8,0.0
TotalCharges_201,0.0
TotalCharges_20.4,0.0
TotalCharges_20.45,0.0
TotalCharges_20.5,0.0
TotalCharges_20.55,0.0
TotalCharges_20.6,0.0
TotalCharges_20.65,0.0
TotalCharges_20.7,0.0
TotalCharges_20.75,0.0
TotalCharges_20.85,0.0
TotalCharges_2007.25,0.0
TotalCharges_973.65,0.0
TotalCharges_20.95,0.0
TotalCharges_200.2,0.0
TotalCharges_2000.2,0.0
TotalCharges_2001,0.0
TotalCharges_2001.5,0.0
TotalCharges_2003.6,0.0
TotalCharges_2006.1,0.0
TotalCharges_2006.95,0.0
TotalCharges_208.85,0.0
TotalCharges_2065.4,0.0
TotalCharges_201.7,0.0
TotalCharges_2062.15,0.0
TotalCharges_2193.2,0.0
TotalCharges_2379.1,0.0
TotalCharges_2319.8,0.0
TotalCharges_2303.35,0.0
TotalCharges_2308.6,0.0
TotalCharges_2309.55,0.0
TotalCharges_231.45,0.0
TotalCharges_231.8,0.0
TotalCharges_2310.2,0.0
TotalCharges_2312.55,0.0
TotalCharges_2313.8,0.0
TotalCharges_2316.85,0.0
TotalCharges_2317.1,0.0
TotalCharges_232.1,0.0
TotalCharges_2278.75,0.0
TotalCharges_232.35,0.0
TotalCharges_232.4,0.0
TotalCharges_232.5,0.0
TotalCharges_232.55,0.0
TotalCharges_2320.8,0.0
TotalCharges_2322.85,0.0
TotalCharges_2192.9,0.0
TotalCharges_206.15,0.0
TotalCharges_2058.5,0.0
TotalCharges_204.55,0.0
TotalCharges_2030.75,0.0
TotalCharges_206.6,0.0
TotalCharges_2031.95,0.0
TotalCharges_2032.3,0.0
TotalCharges_2033.05,0.0
TotalCharges_2033.85,0.0
TotalCharges_2034.25,0.0
TotalCharges_2036.55,0.0
TotalCharges_2038.7,0.0
TotalCharges_204.7,0.0
TotalCharges_2054.4,0.0
TotalCharges_2042.05,0.0
TotalCharges_2043.45,0.0
TotalCharges_2044.75,0.0
TotalCharges_2044.95,0.0
TotalCharges_2045.55,0.0
TotalCharges_2048.8,0.0
TotalCharges_2049.05,0.0
TotalCharges_205.05,0.0
TotalCharges_2053.05,0.0
TotalCharges_201.1,0.0
TotalCharges_201.95,0.0
TotalCharges_2326.05,0.0
TotalCharges_2149.05,0.0
TotalCharges_2178.6,0.0
TotalCharges_218.5,0.0
TotalCharges_218.55,0.0
TotalCharges_2180.55,0.0
TotalCharges_2181.55,0.0
TotalCharges_2181.75,0.0
TotalCharges_2184.35,0.0
TotalCharges_2184.6,0.0
TotalCharges_2184.85,0.0
TotalCharges_2186.4,0.0
TotalCharges_2187.15,0.0
TotalCharges_2187.55,0.0
TotalCharges_2188.45,0.0
TotalCharges_2188.5,0.0
TotalCharges_219,0.0
TotalCharges_219.35,0.0
TotalCharges_219.5,0.0
TotalCharges_219.65,0.0
TotalCharges_2191.15,0.0
TotalCharges_2191.7,0.0
TotalCharges_2172.05,0.0
TotalCharges_2177.45,0.0
TotalCharges_2171.15,0.0
TotalCharges_2146.5,0.0
TotalCharges_2095,0.0
TotalCharges_2088.8,0.0
TotalCharges_209.1,0.0
TotalCharges_209.9,0.0
TotalCharges_2090.25,0.0
TotalCharges_2092.9,0.0
TotalCharges_2093.4,0.0
TotalCharges_2093.9,0.0
TotalCharges_2094.65,0.0
TotalCharges_2094.9,0.0
TotalCharges_2096.1,0.0
TotalCharges_2145,0.0
TotalCharges_21,0.0
TotalCharges_21.05,0.0
TotalCharges_21.1,0.0
TotalCharges_210.3,0.0
TotalCharges_210.65,0.0
TotalCharges_210.75,0.0
TotalCharges_2104.55,0.0
TotalCharges_2106.05,0.0
TotalCharges_2142.8,0.0
TotalCharges_217.55,0.0
TotalCharges_217.5,0.0
TotalCharges_2028.8,0.0
TotalCharges_215.2,0.0
TotalCharges_2010.55,0.0
TotalCharges_2010.95,0.0
TotalCharges_2011.4,0.0
TotalCharges_2012.7,0.0
TotalCharges_2015.35,0.0
TotalCharges_2015.8,0.0
TotalCharges_2016.3,0.0
TotalCharges_2016.45,0.0
TotalCharges_2018.1,0.0
TotalCharges_2018.4,0.0
TotalCharges_202.15,0.0
TotalCharges_2082.95,0.0
TotalCharges_202.25,0.0
TotalCharges_202.3,0.0
TotalCharges_202.9,0.0
TotalCharges_2020.9,0.0
TotalCharges_2021.2,0.0
TotalCharges_2021.35,0.0
TotalCharges_2023.55,0.0
TotalCharges_2024.1,0.0
TotalCharges_2025.1,0.0
TotalCharges_2019.8,0.0
TotalCharges_2193,0.0
TotalCharges_2083.1,0.0
TotalCharges_216.75,0.0
TotalCharges_215.25,0.0
TotalCharges_215.8,0.0
TotalCharges_2151.6,0.0
TotalCharges_2156.25,0.0
TotalCharges_2157.3,0.0
TotalCharges_2157.5,0.0
TotalCharges_2157.95,0.0
TotalCharges_216.2,0.0
TotalCharges_216.45,0.0
TotalCharges_216.9,0.0
TotalCharges_2088.05,0.0
TotalCharges_2162.6,0.0
TotalCharges_2165.05,0.0
TotalCharges_2168.15,0.0
TotalCharges_2168.9,0.0
TotalCharges_2169.4,0.0
TotalCharges_2169.75,0.0
TotalCharges_2169.8,0.0
TotalCharges_217.1,0.0
TotalCharges_217.45,0.0
TotalCharges_2324.7,0.0
TotalCharges_233.55,0.0
TotalCharges_2088.45,0.0
TotalCharges_2271.85,0.0
TotalCharges_2203.1,0.0
TotalCharges_2203.65,0.0
TotalCharges_2203.7,0.0
TotalCharges_2204.35,0.0
TotalCharges_223.75,0.0
TotalCharges_223.9,0.0
TotalCharges_2230.85,0.0
TotalCharges_2257.75,0.0
TotalCharges_2259.35,0.0
TotalCharges_226.2,0.0
TotalCharges_226.45,0.0
TotalCharges_226.55,0.0
TotalCharges_226.8,0.0
TotalCharges_226.95,0.0
TotalCharges_2263.4,0.0
TotalCharges_2263.45,0.0
TotalCharges_2264.05,0.0
TotalCharges_2264.5,0.0
TotalCharges_2265,0.0
TotalCharges_2265.25,0.0
TotalCharges_227.35,0.0
TotalCharges_2201.75,0.0
TotalCharges_2200.7,0.0
TotalCharges_2200.25,0.0
TotalCharges_2198.3,0.0
TotalCharges_223.15,0.0
TotalCharges_223.45,0.0
TotalCharges_223.6,0.0
TotalCharges_2209.75,0.0
TotalCharges_2209.15,0.0
TotalCharges_2208.75,0.0
TotalCharges_2208.05,0.0
TotalCharges_2196.15,0.0
TotalCharges_2196.45,0.0
TotalCharges_2198.9,0.0
TotalCharges_220.95,0.0
TotalCharges_2199.05,0.0
TotalCharges_220.1,0.0
TotalCharges_220.35,0.0
TotalCharges_220.4,0.0
TotalCharges_220.45,0.0
TotalCharges_220.6,0.0
TotalCharges_220.65,0.0
TotalCharges_220.75,0.0
TotalCharges_220.8,0.0
TotalCharges_227.45,0.0
TotalCharges_2272.8,0.0
TotalCharges_2227.1,0.0
TotalCharges_2274.1,0.0
TotalCharges_225.55,0.0
TotalCharges_225.6,0.0
TotalCharges_225.65,0.0
TotalCharges_225.75,0.0
TotalCharges_225.85,0.0
TotalCharges_274.35,0.0
TotalCharges_2768.35,0.0
TotalCharges_2743.45,0.0
TotalCharges_3375.9,0.0
TotalCharges_3365.4,0.0
TotalCharges_973.25,0.0
TotalCharges_3366.05,0.0
TotalCharges_3369.05,0.0
TotalCharges_3369.25,0.0
TotalCharges_337.9,0.0
TotalCharges_3370.2,0.0
TotalCharges_3371,0.0
TotalCharges_3371.75,0.0
TotalCharges_3373.4,0.0
TotalCharges_3377.8,0.0
TotalCharges_3330.1,0.0
TotalCharges_2249.95,0.0
TotalCharges_2249.1,0.0
TotalCharges_2248.05,0.0
TotalCharges_2234.95,0.0
TotalCharges_2274.35,0.0
TotalCharges_2274.9,0.0
TotalCharges_2275.1,0.0
TotalCharges_2276.1,0.0
TotalCharges_2258.25,0.0
TotalCharges_2254.2,0.0
TotalCharges_2231.05,0.0
TotalCharges_2250.65,0.0
TotalCharges_2234.55,0.0
TotalCharges_2236.2,0.0
TotalCharges_2245.4,0.0
TotalCharges_2237.55,0.0
TotalCharges_2238.5,0.0
TotalCharges_2239.4,0.0
TotalCharges_2239.65,0.0
TotalCharges_224.05,0.0
TotalCharges_224.5,0.0
TotalCharges_224.85,0.0
TotalCharges_2243.9,0.0
TotalCharges_2244.95,0.0
TotalCharges_2227.8,0.0
TotalCharges_2224.5,0.0
TotalCharges_233.65,0.0
TotalCharges_237.75,0.0
TotalCharges_2298.55,0.0
TotalCharges_233.7,0.0
TotalCharges_233.9,0.0
TotalCharges_2331.3,0.0
TotalCharges_235.8,0.0
TotalCharges_2351.8,0.0
TotalCharges_274.7,0.0
TotalCharges_2356.75,0.0
TotalCharges_2357.75,0.0
TotalCharges_2361.8,0.0
TotalCharges_2362.1,0.0
TotalCharges_2364,0.0
TotalCharges_2365.15,0.0
TotalCharges_2368.4,0.0
TotalCharges_2369.05,0.0
TotalCharges_2369.3,0.0
TotalCharges_2369.7,0.0
TotalCharges_237.2,0.0
TotalCharges_237.25,0.0
TotalCharges_237.3,0.0
TotalCharges_237.65,0.0
TotalCharges_2296.25,0.0
TotalCharges_2293.6,0.0
TotalCharges_2292.75,0.0
TotalCharges_2282.95,0.0
TotalCharges_2302.35,0.0
TotalCharges_2301.15,0.0
TotalCharges_23.45,0.0
TotalCharges_2298.9,0.0
TotalCharges_228.4,0.0
TotalCharges_228.65,0.0
TotalCharges_228.75,0.0
TotalCharges_2281.6,0.0
TotalCharges_2282.55,0.0
TotalCharges_2283.15,0.0
TotalCharges_2291.2,0.0
TotalCharges_2283.3,0.0
TotalCharges_2287.25,0.0
TotalCharges_2288.7,0.0
TotalCharges_2289.9,0.0
TotalCharges_229.4,0.0
TotalCharges_229.5,0.0
TotalCharges_229.55,0.0
TotalCharges_229.6,0.0
TotalCharges_229.7,0.0
TotalCharges_237.7,0.0
TotalCharges_237.95,0.0
TotalCharges_2221.55,0.0
TotalCharges_2375.2,0.0
TotalCharges_235.1,0.0
TotalCharges_235.2,0.0
TotalCharges_228,0.0
TotalCharges_2277.65,0.0
TotalCharges_2193.65,0.0
TotalCharges_2215.45,0.0
TotalCharges_221.1,0.0
TotalCharges_221.35,0.0
TotalCharges_221.7,0.0
TotalCharges_221.9,0.0
TotalCharges_2210.2,0.0
TotalCharges_2211.8,0.0
TotalCharges_2212.55,0.0
TotalCharges_2215,0.0
TotalCharges_2215.25,0.0
TotalCharges_2215.4,0.0
TotalCharges_2217.15,0.0
TotalCharges_2276.95,0.0
TotalCharges_222.3,0.0
TotalCharges_222.65,0.0
TotalCharges_2220.1,0.0
TotalCharges_235.05,0.0
TotalCharges_235,0.0
TotalCharges_2349.8,0.0
TotalCharges_2339.3,0.0
TotalCharges_2375.4,0.0
TotalCharges_2351.45,0.0
TotalCharges_235.65,0.0
TotalCharges_2333.05,0.0
TotalCharges_235.5,0.0
TotalCharges_2333.85,0.0
TotalCharges_2335.3,0.0
TotalCharges_2337.45,0.0
TotalCharges_2338.35,0.0
TotalCharges_234.85,0.0
TotalCharges_2348.45,0.0
TotalCharges_2341.5,0.0
TotalCharges_2341.55,0.0
TotalCharges_2342.2,0.0
TotalCharges_2343.85,0.0
TotalCharges_2344.5,0.0
TotalCharges_2345.2,0.0
TotalCharges_2345.55,0.0
TotalCharges_2347.85,0.0
TotalCharges_2347.9,0.0
TotalCharges_2088.75,0.0
TotalCharges_2106.3,0.0
TotalCharges_338.1,0.0
TotalCharges_2424.05,0.0
TotalCharges_253.9,0.0
TotalCharges_245.2,0.0
TotalCharges_2452.7,0.0
TotalCharges_2453.3,0.0
TotalCharges_2455.05,0.0
TotalCharges_246.25,0.0
TotalCharges_2421.75,0.0
TotalCharges_246.3,0.0
TotalCharges_246.5,0.0
TotalCharges_246.6,0.0
TotalCharges_246.7,0.0
TotalCharges_2460.15,0.0
TotalCharges_2460.35,0.0
TotalCharges_2460.55,0.0
TotalCharges_2462.55,0.0
TotalCharges_2462.6,0.0
TotalCharges_2467.1,0.0
TotalCharges_2441.7,0.0
TotalCharges_2440.25,0.0
TotalCharges_2440.15,0.0
TotalCharges_244.85,0.0
TotalCharges_2448.75,0.0
TotalCharges_2448.5,0.0
TotalCharges_2447.95,0.0
TotalCharges_2398.4,0.0
TotalCharges_239.05,0.0
TotalCharges_239.45,0.0
TotalCharges_239.55,0.0
TotalCharges_239.75,0.0
TotalCharges_2390.45,0.0
TotalCharges_2391.15,0.0
TotalCharges_2391.8,0.0
TotalCharges_2395.05,0.0
TotalCharges_2395.7,0.0
TotalCharges_24,0.0
TotalCharges_2447.45,0.0
TotalCharges_24.05,0.0
TotalCharges_24.2,0.0
TotalCharges_24.25,0.0
TotalCharges_24.4,0.0
TotalCharges_242.8,0.0
TotalCharges_2421.6,0.0
TotalCharges_2467.75,0.0
TotalCharges_2459.8,0.0
TotalCharges_2444.25,0.0
TotalCharges_2423.4,0.0
TotalCharges_2424.45,0.0
TotalCharges_2387.75,0.0
TotalCharges_2424.5,0.0
TotalCharges_266.6,0.0
TotalCharges_266.8,0.0
TotalCharges_266.9,0.0
TotalCharges_2660.2,0.0
TotalCharges_2661.1,0.0
TotalCharges_2664.3,0.0
TotalCharges_2665,0.0
TotalCharges_2666.75,0.0
TotalCharges_2669.45,0.0
TotalCharges_267,0.0
TotalCharges_267.35,0.0
TotalCharges_267.4,0.0
TotalCharges_267.6,0.0
TotalCharges_2673.45,0.0
TotalCharges_2674.15,0.0
TotalCharges_2679.7,0.0
TotalCharges_268.35,0.0
TotalCharges_268.4,0.0
TotalCharges_2658.4,0.0
TotalCharges_2657.55,0.0
TotalCharges_2656.7,0.0
TotalCharges_2659.45,0.0
TotalCharges_2659.4,0.0
TotalCharges_2658.8,0.0
TotalCharges_2434.45,0.0
TotalCharges_2425.4,0.0
TotalCharges_2427.1,0.0
TotalCharges_2427.35,0.0
TotalCharges_2429.1,0.0
TotalCharges_243.65,0.0
TotalCharges_2431.35,0.0
TotalCharges_2431.95,0.0
TotalCharges_2433.5,0.0
TotalCharges_2433.9,0.0
TotalCharges_2435.15,0.0
TotalCharges_2680.15,0.0
TotalCharges_2438.6,0.0
TotalCharges_244.1,0.0
TotalCharges_244.45,0.0
TotalCharges_244.65,0.0
TotalCharges_244.75,0.0
TotalCharges_244.8,0.0
TotalCharges_253.8,0.0
TotalCharges_255.5,0.0
TotalCharges_2530.4,0.0
TotalCharges_239,0.0
TotalCharges_2386.85,0.0
TotalCharges_2638.1,0.0
TotalCharges_2510.7,0.0
TotalCharges_2483.05,0.0
TotalCharges_248.4,0.0
TotalCharges_2515.3,0.0
TotalCharges_2516.2,0.0
TotalCharges_2492.25,0.0
TotalCharges_25.15,0.0
TotalCharges_25.2,0.0
TotalCharges_25.25,0.0
TotalCharges_25.3,0.0
TotalCharges_25.35,0.0
TotalCharges_247.25,0.0
TotalCharges_25.4,0.0
TotalCharges_2510.2,0.0
TotalCharges_25.7,0.0
TotalCharges_251.75,0.0
TotalCharges_25.75,0.0
TotalCharges_251.65,0.0
TotalCharges_25.8,0.0
TotalCharges_251.6,0.0
TotalCharges_25.85,0.0
TotalCharges_25.1,0.0
TotalCharges_248.95,0.0
TotalCharges_2490.15,0.0
TotalCharges_2479.25,0.0
TotalCharges_251.25,0.0
TotalCharges_252,0.0
TotalCharges_249.55,0.0
TotalCharges_249.4,0.0
TotalCharges_249.95,0.0
TotalCharges_2483.65,0.0
TotalCharges_250.8,0.0
TotalCharges_252.75,0.0
TotalCharges_2484,0.0
TotalCharges_250.05,0.0
TotalCharges_2479.05,0.0
TotalCharges_2522.4,0.0
TotalCharges_2509.95,0.0
TotalCharges_2470.1,0.0
TotalCharges_2471.25,0.0
TotalCharges_2471.6,0.0
TotalCharges_2473.95,0.0
TotalCharges_2475.35,0.0
TotalCharges_253,0.0
TotalCharges_2483.5,0.0
TotalCharges_2524.45,0.0
TotalCharges_25.05,0.0
TotalCharges_2497.2,0.0
TotalCharges_2384.15,0.0
TotalCharges_250.1,0.0
TotalCharges_2405.05,0.0
TotalCharges_2406.1,0.0
TotalCharges_2407.3,0.0
TotalCharges_241.3,0.0
TotalCharges_242.95,0.0
TotalCharges_2413.05,0.0
TotalCharges_2414.55,0.0
TotalCharges_2415.95,0.0
TotalCharges_2416.1,0.0
TotalCharges_2416.55,0.0
TotalCharges_2419,0.0
TotalCharges_2419.55,0.0
TotalCharges_242,0.0
TotalCharges_242.05,0.0
TotalCharges_242.4,0.0
TotalCharges_24.75,0.0
TotalCharges_24.7,0.0
TotalCharges_24.6,0.0
TotalCharges_24.45,0.0
TotalCharges_2381.55,0.0
TotalCharges_2383.6,0.0
TotalCharges_2404.85,0.0
TotalCharges_2404.15,0.0
TotalCharges_2404.1,0.0
TotalCharges_2498.4,0.0
TotalCharges_2494.65,0.0
TotalCharges_2495.15,0.0
TotalCharges_2495.2,0.0
TotalCharges_2514.5,0.0
TotalCharges_2496.7,0.0
TotalCharges_2513.5,0.0
TotalCharges_2511.3,0.0
TotalCharges_2511.95,0.0
TotalCharges_2497.35,0.0
TotalCharges_2499.3,0.0
TotalCharges_2401.05,0.0
TotalCharges_2511.55,0.0
TotalCharges_25,0.0
TotalCharges_2509.25,0.0
TotalCharges_245.15,0.0
TotalCharges_247,0.0
TotalCharges_2409.9,0.0
TotalCharges_24.8,0.0
TotalCharges_24.9,0.0
TotalCharges_240.45,0.0
TotalCharges_265.3,0.0
TotalCharges_264.55,0.0
TotalCharges_2107.15,0.0
TotalCharges_2585.95,0.0
TotalCharges_2614.1,0.0
TotalCharges_2618.3,0.0
TotalCharges_2619.15,0.0
TotalCharges_2619.25,0.0
TotalCharges_262.05,0.0
TotalCharges_262.3,0.0
TotalCharges_2621.75,0.0
TotalCharges_2623.65,0.0
TotalCharges_2624.25,0.0
TotalCharges_2625.25,0.0
TotalCharges_2625.55,0.0
TotalCharges_2626.15,0.0
TotalCharges_2627.2,0.0
TotalCharges_2627.35,0.0
TotalCharges_2628.6,0.0
TotalCharges_263.05,0.0
TotalCharges_263.65,0.0
TotalCharges_2633.3,0.0
TotalCharges_261.3,0.0
TotalCharges_261.25,0.0
TotalCharges_2607.6,0.0
TotalCharges_2613.4,0.0
TotalCharges_2610.65,0.0
TotalCharges_261.65,0.0
TotalCharges_2546.85,0.0
TotalCharges_2537,0.0
TotalCharges_2538.05,0.0
TotalCharges_2538.2,0.0
TotalCharges_254.5,0.0
TotalCharges_2540.1,0.0
TotalCharges_2541.25,0.0
TotalCharges_2545.7,0.0
TotalCharges_255.6,0.0
TotalCharges_2545.75,0.0
TotalCharges_2548.55,0.0
TotalCharges_2583.75,0.0
TotalCharges_2548.65,0.0
TotalCharges_2549.1,0.0
TotalCharges_255.25,0.0
TotalCharges_255.35,0.0
TotalCharges_238.15,0.0
TotalCharges_255.55,0.0
TotalCharges_2576.2,0.0
TotalCharges_258.35,0.0
TotalCharges_2633.4,0.0
TotalCharges_2596.15,0.0
TotalCharges_2586,0.0
TotalCharges_2535.55,0.0
TotalCharges_2587.7,0.0
TotalCharges_2111.45,0.0
TotalCharges_2117.2,0.0
TotalCharges_2117.25,0.0
TotalCharges_2119.5,0.0
TotalCharges_212.3,0.0
TotalCharges_212.4,0.0
TotalCharges_2122.05,0.0
TotalCharges_213.35,0.0
TotalCharges_2085.45,0.0
TotalCharges_2130.45,0.0
TotalCharges_2130.55,0.0
TotalCharges_2134.3,0.0
TotalCharges_2135.5,0.0
TotalCharges_2136.9,0.0
TotalCharges_2139.1,0.0
TotalCharges_2139.2,0.0
TotalCharges_214.4,0.0
TotalCharges_214.55,0.0
TotalCharges_214.75,0.0
TotalCharges_2109.35,0.0
TotalCharges_2108.35,0.0
TotalCharges_2111.3,0.0
TotalCharges_2110.15,0.0
TotalCharges_211.95,0.0
TotalCharges_2599.95,0.0
TotalCharges_2588.95,0.0
TotalCharges_259.4,0.0
TotalCharges_259.65,0.0
TotalCharges_259.8,0.0
TotalCharges_2595.25,0.0
TotalCharges_2595.85,0.0
TotalCharges_2597.6,0.0
TotalCharges_2606.35,0.0
TotalCharges_2598.95,0.0
TotalCharges_260.7,0.0
TotalCharges_2122.45,0.0
TotalCharges_260.8,0.0
TotalCharges_260.9,0.0
TotalCharges_2602.9,0.0
TotalCharges_2603.1,0.0
TotalCharges_2603.3,0.0
TotalCharges_2603.95,0.0
TotalCharges_238.5,0.0
TotalCharges_2354.8,0.0
TotalCharges_238.1,0.0
TotalCharges_2536.55,0.0
TotalCharges_2531.8,0.0
TotalCharges_264.8,0.0
TotalCharges_2684.35,0.0
TotalCharges_272.35,0.0
TotalCharges_272.95,0.0
TotalCharges_2722.2,0.0
TotalCharges_2723.15,0.0
TotalCharges_2723.4,0.0
TotalCharges_2723.75,0.0
TotalCharges_2724.25,0.0
TotalCharges_2724.6,0.0
TotalCharges_2727.3,0.0
TotalCharges_2727.8,0.0
TotalCharges_2728.6,0.0
TotalCharges_273,0.0
TotalCharges_273.2,0.0
TotalCharges_273.4,0.0
TotalCharges_273.75,0.0
TotalCharges_2730.85,0.0
TotalCharges_2731,0.0
TotalCharges_2737.05,0.0
TotalCharges_2719.2,0.0
TotalCharges_2718.3,0.0
TotalCharges_2716.3,0.0
TotalCharges_272.2,0.0
TotalCharges_272.15,0.0
TotalCharges_272,0.0
TotalCharges_265.75,0.0
TotalCharges_264.85,0.0
TotalCharges_2640.55,0.0
TotalCharges_2642.05,0.0
TotalCharges_2647.1,0.0
TotalCharges_2647.2,0.0
TotalCharges_2649.15,0.0
TotalCharges_265.35,0.0
TotalCharges_2656.5,0.0
TotalCharges_265.45,0.0
TotalCharges_265.8,0.0
TotalCharges_2683.2,0.0
TotalCharges_2651.1,0.0
TotalCharges_2651.2,0.0
TotalCharges_2653.65,0.0
TotalCharges_2654.05,0.0
TotalCharges_2655.25,0.0
TotalCharges_2656.3,0.0
TotalCharges_268.45,0.0
TotalCharges_2681.15,0.0
TotalCharges_2635,0.0
TotalCharges_2697.4,0.0
TotalCharges_2684.85,0.0
TotalCharges_2542.45,0.0
TotalCharges_2686.05,0.0
TotalCharges_2555.9,0.0
TotalCharges_256.25,0.0
TotalCharges_256.6,0.0
TotalCharges_256.75,0.0
TotalCharges_2560.1,0.0
TotalCharges_2564.3,0.0
TotalCharges_2564.95,0.0
TotalCharges_2566.3,0.0
TotalCharges_2566.5,0.0
TotalCharges_2568.15,0.0
TotalCharges_2568.55,0.0
TotalCharges_257,0.0
TotalCharges_257.05,0.0
TotalCharges_257.6,0.0
TotalCharges_2570,0.0
TotalCharges_2570.2,0.0
TotalCharges_2572.95,0.0
TotalCharges_2575.45,0.0
TotalCharges_2553.35,0.0
TotalCharges_2552.9,0.0
TotalCharges_2550.9,0.0
TotalCharges_2555.05,0.0
TotalCharges_2554,0.0
TotalCharges_2553.7,0.0
TotalCharges_270.15,0.0
TotalCharges_2688.45,0.0
TotalCharges_2688.85,0.0
TotalCharges_2689.35,0.0
TotalCharges_269.65,0.0
TotalCharges_2692.75,0.0
TotalCharges_2696.55,0.0
TotalCharges_2698.35,0.0
TotalCharges_2715.3,0.0
TotalCharges_27.55,0.0
TotalCharges_270.2,0.0
TotalCharges_2576.8,0.0
TotalCharges_270.6,0.0
TotalCharges_270.7,0.0
TotalCharges_270.8,0.0
TotalCharges_270.95,0.0
TotalCharges_2708.2,0.0
TotalCharges_2710.25,0.0
TotalCharges_2636.05,0.0
TotalCharges_2633.95,0.0
TotalCharges_2531.4,0.0
TotalCharges_3379.25,0.0
TotalCharges_338.9,0.0
TotalCharges_3050.15,0.0
TotalCharges_2804.45,0.0
TotalCharges_2774.55,0.0
TotalCharges_2745.7,0.0
TotalCharges_2747.2,0.0
TotalCharges_2748.7,0.0
TotalCharges_275.4,0.0
TotalCharges_275.7,0.0
TotalCharges_275.9,0.0
TotalCharges_2751,0.0
TotalCharges_2753.8,0.0
TotalCharges_2754,0.0
TotalCharges_2754.45,0.0
TotalCharges_2755.35,0.0
TotalCharges_2757.85,0.0
TotalCharges_2758.15,0.0
TotalCharges_276.5,0.0
TotalCharges_2762.75,0.0
TotalCharges_2763,0.0
TotalCharges_2763.35,0.0
TotalCharges_2766.4,0.0
TotalCharges_20.3,0.0
TotalCharges_2768.65,0.0
TotalCharges_2779.5,0.0
TotalCharges_278.4,0.0
TotalCharges_278.85,0.0
TotalCharges_2793.55,0.0
TotalCharges_973.55,0.0
TotalCharges_2782.4,0.0
TotalCharges_2789.7,0.0
TotalCharges_279.2,0.0
TotalCharges_279.25,0.0
TotalCharges_279.3,0.0
TotalCharges_279.5,0.0
TotalCharges_279.55,0.0
TotalCharges_2790.65,0.0
TotalCharges_2877.05,0.0
TotalCharges_2802.3,0.0
TotalCharges_2796.35,0.0
TotalCharges_2796.45,0.0
TotalCharges_2799,0.0
TotalCharges_2799.75,0.0
TotalCharges_28.3,0.0
TotalCharges_280,0.0
TotalCharges_280.35,0.0
TotalCharges_280.4,0.0
TotalCharges_280.85,0.0
TotalCharges_2773.9,0.0
TotalCharges_2806.9,0.0
TotalCharges_2791.5,0.0
TotalCharges_2807.1,0.0
TotalCharges_2807.65,0.0
TotalCharges_284.9,0.0
TotalCharges_2809.05,0.0
TotalCharges_281,0.0
TotalCharges_973.45,0.0
TotalCharges_2813.05,0.0
TotalCharges_2815.25,0.0
TotalCharges_2816.65,0.0
TotalCharges_2820.65,0.0
TotalCharges_2823,0.0
TotalCharges_283.75,0.0
TotalCharges_283.95,0.0
TotalCharges_2830.45,0.0
TotalCharges_2832.75,0.0
TotalCharges_2835.5,0.0
TotalCharges_2835.9,0.0
TotalCharges_2838.55,0.0
TotalCharges_2838.7,0.0
TotalCharges_2839.45,0.0
TotalCharges_2839.65,0.0
TotalCharges_2839.95,0.0
TotalCharges_2841.55,0.0
TotalCharges_2847.2,0.0
TotalCharges_2874.45,0.0
TotalCharges_2861.45,0.0
TotalCharges_2845.15,0.0
TotalCharges_2847.4,0.0
TotalCharges_2848.45,0.0
TotalCharges_285.2,0.0
TotalCharges_2852.4,0.0
TotalCharges_2854.55,0.0
TotalCharges_2854.95,0.0
TotalCharges_2857.6,0.0
TotalCharges_286.8,0.0
TotalCharges_2862.55,0.0
TotalCharges_2874.15,0.0
TotalCharges_2862.75,0.0
TotalCharges_2866.45,0.0
TotalCharges_2867.75,0.0
TotalCharges_2868.05,0.0
TotalCharges_2868.15,0.0
TotalCharges_2869.85,0.0
TotalCharges_287.4,0.0
TotalCharges_287.85,0.0
TotalCharges_2871.5,0.0
TotalCharges_2780.6,0.0
TotalCharges_3208.65,0.0
TotalCharges_284.35,0.0
TotalCharges_2964.05,0.0
TotalCharges_288.05,0.0
TotalCharges_288.35,0.0
TotalCharges_2882.25,0.0
TotalCharges_2884.9,0.0
TotalCharges_2888.7,0.0
TotalCharges_289.1,0.0
TotalCharges_289.3,0.0
TotalCharges_2890.65,0.0
TotalCharges_2893.4,0.0
TotalCharges_2894.55,0.0
TotalCharges_2896.4,0.0
TotalCharges_2896.55,0.0
TotalCharges_2896.6,0.0
TotalCharges_2897.95,0.0
TotalCharges_2898.95,0.0
TotalCharges_29.15,0.0
TotalCharges_29.7,0.0
TotalCharges_29.85,0.0
TotalCharges_29.9,0.0
TotalCharges_293.85,0.0
TotalCharges_2931,0.0
TotalCharges_2879.9,0.0
TotalCharges_2879.2,0.0
TotalCharges_29.95,0.0
TotalCharges_292.8,0.0
TotalCharges_291.45,0.0
TotalCharges_291.9,0.0
TotalCharges_2911.3,0.0
TotalCharges_2911.5,0.0
TotalCharges_2911.8,0.0
TotalCharges_2917.5,0.0
TotalCharges_2919.85,0.0
TotalCharges_2878.55,0.0
